"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2025-06-05","95.3","-1.63","4.91","Woo, Bryan",683002,693433,,"swinging_strike",,,,,13,"Gunnar Henderson pops out to third baseman Miles Mastrobuoni.","R","L","R","SEA","BAL","S",,,1,1,2025,"-1.47","0.23","-0.71","1.15",,,668939,1,1,"Top",,,,,,,5.755068474181702,-138.60844822222472,-4.77747594956496,-20.19588755772158,30.46373080152706,-28.330331105315423,"3.69","1.76",,,,"96.1",2346,"6.7",777628,663728,642133,702284,670156,641487,668227,677594,665750,"53.76",,,,,,,,3,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",226,"0","-0.059","57.8","7.3",,"0.059",,0,0,"0.497","0.503",25,24,25,24,1,0,6,1,6,1,"2.28","1.47","-1.47","25.8",-7.755200522370453,21.346898580238264,35.60005505164669,43.975064615933476,10.770582653448278
"FF","2025-06-05","96.4","-1.55","5.02","Woo, Bryan",683002,693433,,"swinging_strike",,,,,8,"Gunnar Henderson pops out to third baseman Miles Mastrobuoni.","R","L","R","SEA","BAL","S",,,1,0,2025,"-0.81","1.3","-0.19","2.1",,,668939,1,1,"Top",,,,,,,5.468427866788918,-140.20453554261144,-5.126690078987101,-11.915840165113982,33.444333147766635,-14.121760765156486,"3.69","1.76",,,,"96.6",2383,"6.5",777628,663728,642133,702284,670156,641487,668227,677594,665750,"53.97",,,,,,,,3,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0","-0.047","73.2","7.2",,"0.047",,0,0,"0.497","0.503",25,24,25,24,1,0,6,1,6,1,"1.17","0.81","-0.81","23.5",-1.2419277512784677,17.70166241768957,36.70637005018638,37.66596369208957,21.90614978275419
"FF","2025-06-05","94.5","-1.48","5.12","Woo, Bryan",683002,693433,,"ball",,,,,1,"Gunnar Henderson pops out to third baseman Miles Mastrobuoni.","R","L","R","SEA","BAL","B",,,0,0,2025,"-0.67","1.4","-0.54","3.52",,,668939,1,1,"Top",,,,,,,3.95584745533616,-137.57282889498964,-1.5655781670319437,-9.36420557374075,33.46338197365046,-14.325511135040527,"3.72","1.79",,,,"94.5",2188,"6.5",777628,663728,642133,702284,670156,641487,668227,677594,665750,"54.03",,,,,,,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0","0.036",,,,"-0.036",,0,0,"0.497","0.503",25,24,25,24,1,0,6,1,6,1,"1.17","0.67","-0.67","26.2",,,,,
"SI","2025-06-05","95","-1.6","4.98","Woo, Bryan",668939,693433,"single","hit_into_play",,,,,11,"Adley Rutschman singles on a ground ball to left fielder Randy Arozarena, deflected by third baseman Miles Mastrobuoni.","R","L","R","SEA","BAL","X",5,"ground_ball",0,0,2025,"-1.44","0.46","-0.84","2.53",,,,1,1,"Top",79.52,123.19,,,,,5.231546923825164,-138.31377995222846,-1.8098736961908044,-19.659733205306807,30.56849522802704,-26.07489923677646,"3.44","1.58",57,"73.1",3,"95.6",2336,"6.6",777628,663728,642133,702284,670156,641487,668227,677594,665750,"53.94",0.12,0.106,"0.9",1,1,0,2,2,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",220,"-0.025","0.422","68.1","6.2",0.143,"-0.422","88.0",0,0,"0.522","0.478",25,27,25,27,1,0,6,1,6,1,"2.06","1.44","-1.44","25.1",-0.03612441077542266,21.6606402176469,33.07632687178766,47.208771117932216,15.72547394464122
"SI","2025-06-05","95.4","-1.39","5.03","Woo, Bryan",702616,693433,"field_out","hit_into_play",,,,,5,"Jackson Holliday grounds out sharply, shortstop J.P. Crawford to first baseman Rowdy Tellez.","R","L","R","SEA","BAL","X",6,"ground_ball",1,2,2025,"-1.27","0.53","0.27","2.47",,,,0,1,"Top",130,141,,,,,7.294800160508788,-138.76263043297067,-2.308564271224466,-18.077373661902197,30.329600306297472,-25.037525865554862,"3.45","1.6",39,"100.7",-1,"96.2",2326,"6.7",777628,663728,642133,702284,670156,641487,668227,677594,665750,"53.81",0.4,0.372,"0",1,0,0,4,1,5,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",218,"0.022","-0.186","68.4","6.6",0.44,"0.186","100.7",0,0,"0.5","0.5",25,21,25,22,1,0,6,1,6,1,"1.97","1.27","-1.27","27.2",3.7549869567294234,8.767802129763183,36.02537399379118,34.01837238326603,22.820807964300258
"FF","2025-06-05","95.5","-1.61","4.95","Woo, Bryan",702616,693433,,"ball",,,,,14,"Jackson Holliday grounds out sharply, shortstop J.P. Crawford to first baseman Rowdy Tellez.","R","L","R","SEA","BAL","B",,,0,2,2025,"-0.92","1.18","1.13","1.96",,,,0,1,"Top",,,,,,,9.269456766869226,-138.70528393911312,-4.8931911606433856,-13.925858525008993,30.886947623543026,-15.982999375308465,"3.36","1.63",,,,"95.6",2204,"6.5",777628,663728,642133,702284,670156,641487,668227,677594,665750,"54.04",,,,,,,,1,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",226,"0","0.023",,,,"-0.023",,0,0,"0.5","0.5",25,21,25,22,1,0,6,1,6,1,"1.33","0.92","-0.92","20.8",,,,,
"FF","2025-06-05","94.9","-1.6","4.91","Woo, Bryan",702616,693433,,"foul",,,,,6,"Jackson Holliday grounds out sharply, shortstop J.P. Crawford to first baseman Rowdy Tellez.","R","L","R","SEA","BAL","S",,,0,2,2025,"-0.93","1.19","0.47","2.48",,,,0,1,"Top",,,,,,,7.537631167979131,-138.0560049041501,-3.419762816064205,-13.498089625144317,28.253675048971473,-16.316007632938664,"3.45","1.6",275,"85.5",40,"95.6",2235,"6.6",777628,663728,642133,702284,670156,641487,668227,677594,665750,"53.95",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",226,"0","0","66.6","6.5",,"0","88.0",0,0,"0.5","0.5",25,21,25,22,1,0,6,1,6,1,"1.32","0.93","-0.93","19.9",5.199737229951765,9.788128358431075,38.25030479772417,31.757821779896915,22.086698013026137
"FF","2025-06-05","96.1","-1.44","5.03","Woo, Bryan",702616,693433,,"foul",,,,,8,"Jackson Holliday grounds out sharply, shortstop J.P. Crawford to first baseman Rowdy Tellez.","R","L","R","SEA","BAL","S",,,0,1,2025,"-1.03","1.27","-0.24","2.13",,,,0,1,"Top",,,,,,,5.516861643452506,-139.69865959158778,-4.917545577478523,-14.774008383617003,34.038546612959045,-14.60058561657622,"3.45","1.6",118,"77.9",10,"95.8",2306,"6.4",777628,663728,642133,702284,670156,641487,668227,677594,665750,"54.13",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0","-0.054","70.3","6.8",,"0.054","88.0",0,0,"0.5","0.5",25,21,25,22,1,0,6,1,6,1,"1.22","1.03","-1.03","24.0",2.5881485352953533,17.823740328198568,36.42407131024136,40.16898290621026,17.77724255523256
"FF","2025-06-05","95.1","-1.56","4.96","Woo, Bryan",702616,693433,,"called_strike",,,,,7,"Jackson Holliday grounds out sharply, shortstop J.P. Crawford to first baseman Rowdy Tellez.","R","L","R","SEA","BAL","S",,,0,0,2025,"-0.82","1.34","-0.44","1.48",,,,0,1,"Top",,,,,,,4.793973202183336,-138.2857195870412,-6.49050494164967,-11.587077930608302,30.95746146453364,-13.778280235101965,"3.44","1.58",,,,"95.5",2180,"6.6",777628,663728,642133,702284,670156,641487,668227,677594,665750,"53.93",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","-0.037",,,,"0.037",,0,0,"0.5","0.5",25,21,25,22,1,0,6,1,6,1,"1.19","0.82","-0.82","27.2",,,,,
"FF","2025-05-30","95.8","-1.31","4.97","Woo, Bryan",650489,693433,"home_run","hit_into_play",,,,,8,"Willi Castro homers (3) on a fly ball to right center field.","R","L","R","SEA","MIN","X",,"fly_ball",1,1,2025,"-0.95","1.12","-0.26","1.77",,,,2,7,"Top",190.95,62.2,,,,,4.956837507286137,-139.45645618016664,-5.389189300218794,-13.477920159206299,31.2586668661358,-16.60070940202928,"3.65","1.71",374,"100.3",23,"96.3",2190,"6.6",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.94",0.46,0.66,"2",1,0,3,5,51,3,"4-Seam Fastball",4,2,2,4,3,4,3,4,"Standard","Standard",229,"-0.106","2.606","71.4","7.7",1.128,"-2.606","100.3",2,-2,"0.88","0.12",25,28,25,28,3,2,6,3,6,1,"1.37","0.95","-0.95","26.3",14.460708762534502,-9.169196572248644,42.15801682446636,33.12262254508379,34.28531711799948
"CH","2025-05-30","90.9","-1.35","4.84","Woo, Bryan",650489,693433,,"ball",,,,,13,"Willi Castro homers (3) on a fly ball to right center field.","R","L","R","SEA","MIN","B",,,0,1,2025,"-1.38","0.7","-1.33","1.62",,,,2,7,"Top",,,,,,,3.029139077100637,-132.33342964441115,-3.6986485584923297,-16.831757370601448,27.94304961284374,-23.33285323968674,"3.65","1.74",,,,"91.7",1747,"6.7",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.76",,,,,,,,51,2,"Changeup",4,2,2,4,2,4,2,4,"Standard","Standard",231,"0","0.029",,,,"-0.029",,2,-2,"0.88","0.12",25,28,25,28,3,2,6,3,6,1,"2.05","1.38","-1.38","25.0",,,,,
"SL","2025-05-30","88","-1.35","4.98","Woo, Bryan",650489,693433,,"foul",,,,,8,"Willi Castro homers (3) on a fly ball to right center field.","R","L","R","SEA","MIN","S",,,0,0,2025,"0.32","0.32","-0.21","1.91",,,,2,7,"Top",,,,,,,2.118041304110724,-128.34794205060066,-2.1207178219230194,3.1397245875288493,23.857866491767517,-28.371377250126738,"3.65","1.71",3,"69.4",-32,"89",2255,"6.5",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.97",,,,,,,,51,1,"Slider",4,2,2,4,2,4,2,4,"Standard","Standard",175,"0","-0.041","70.8","7.1",,"0.041","88.0",2,-2,"0.88","0.12",25,28,25,28,3,2,6,3,6,1,"2.58","-0.32","0.32","30.7",5.703417750264649,1.3097493161794385,36.37887486734361,33.297060711055515,28.575266698251735
"SI","2025-05-30","95.3","-1.18","4.98","Woo, Bryan",668904,693433,"field_out","hit_into_play",,,,,2,"Royce Lewis grounds out, third baseman Ben Williamson to first baseman Rowdy Tellez.","R","R","R","SEA","MIN","X",5,"ground_ball",1,2,2025,"-1.43","0.49","0.06","3.05",,,,1,7,"Top",101.32,168.31,,,,,6.480524618009942,-138.53773164514678,-0.4744821563383589,-19.886225068998364,33.55557067345063,-26.044038592993246,"3.54","1.7",14,"100.3",-11,"95.2",2341,"6.5",777713,663728,642133,670156,810938,641487,668227,677594,665750,"54.01",0.249,0.219,"0",1,0,0,2,50,4,"Sinker",4,2,2,4,2,4,2,4,"Standard","Standard",225,"0.023","-0.182","75.5","8.0",0.271,"0.182","100.3",2,-2,"0.857","0.143",25,26,25,26,3,2,6,2,6,2,"2.04","1.43","1.43","25.6",4.268713435833208,-12.413732439935552,25.64565902160779,36.46756607372404,28.74697420426948
"ST","2025-05-30","85.5","-1.09","5.04","Woo, Bryan",668904,693433,,"ball",,,,,12,"Royce Lewis grounds out, third baseman Ben Williamson to first baseman Rowdy Tellez.","R","R","R","SEA","MIN","B",,,0,2,2025,"0.92","0.41","1.73","2.62",,,,1,7,"Top",,,,,,,4.8238708572384,-124.49698213656956,-0.22419033284488665,8.539582069442998,26.23915865509227,-28.12499733070351,"3.48","1.63",,,,"85.8",2499,"6.6",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.93",,,,,,,,50,3,"Sweeper",4,2,2,4,2,4,2,4,"Standard","Standard",62,"0","0.02",,,,"-0.02",,2,-2,"0.857","0.143",25,26,25,26,3,2,6,2,6,2,"2.72","-0.92","-0.92","33.6",,,,,
"FF","2025-05-30","96","-1.08","5.06","Woo, Bryan",668904,693433,,"foul_tip",,,,,9,"Royce Lewis grounds out, third baseman Ben Williamson to first baseman Rowdy Tellez.","R","R","R","SEA","MIN","S",,,0,1,2025,"-0.68","1.17","0.72","1.67",,,,1,7,"Top",,,,,,,6.3390429980732925,-139.58464393495538,-6.026822369918811,-10.341282598517173,32.886441930411124,-15.701118339928804,"3.54","1.7",,,,"96.2",2200,"6.6",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.93",,,,,,,,50,2,"4-Seam Fastball",4,2,2,4,2,4,2,4,"Standard","Standard",227,"0","-0.057","73.4","8.5",,"0.057",,2,-2,"0.857","0.143",25,26,25,26,3,2,6,2,6,2,"1.32","0.68","0.68","34.4",12.194418971360184,-3.3233217568936597,29.230233593298745,44.220067171776385,22.93791222985648
"SL","2025-05-30","89.6","-1.16","5.06","Woo, Bryan",668904,693433,,"called_strike",,,,,14,"Royce Lewis grounds out, third baseman Ben Williamson to first baseman Rowdy Tellez.","R","R","R","SEA","MIN","S",,,0,0,2025,"0.22","0.6","0.86","2.01",,,,1,7,"Top",,,,,,,4.527948332134164,-130.4593339906269,-2.8177479272023915,1.5521895207286984,27.593930124363062,-24.9611984972835,"3.44","1.62",,,,"89.9",2289,"6.4",777713,663728,642133,670156,810938,641487,668227,677594,665750,"54.07",,,,,,,,50,1,"Slider",4,2,2,4,2,4,2,4,"Standard","Standard",193,"0","-0.037",,,,"0.037",,2,-2,"0.857","0.143",25,26,25,26,3,2,6,2,6,2,"2.24","-0.22","-0.22","29.7",,,,,
"FF","2025-05-30","96.5","-1.21","5.15","Woo, Bryan",665019,693433,"field_out","hit_into_play",,,,,4,"Kody Clemens grounds out, second baseman Miles Mastrobuoni to first baseman Rowdy Tellez.","R","L","R","SEA","MIN","X",4,"ground_ball",3,2,2025,"-0.67","1.2","-0.3","2.6",,,,0,7,"Top",141.37,145.5,,,,,3.9522469300114333,-140.3530010961179,-3.8900245783402885,-9.769343476178951,34.15008040435714,-15.704785376154227,"3.59","1.75",15,"105.9",-9,"96.5",2241,"6.5",777713,663728,642133,670156,810938,641487,668227,677594,665750,"54",0.314,0.302,"0",1,0,0,2,49,7,"4-Seam Fastball",4,2,2,4,2,4,2,4,"Infield shade","Standard",227,"0.033","-0.333","74.9","6.9",0.33,"0.333","105.9",2,-2,"0.824","0.176",25,29,25,29,3,2,6,2,6,1,"1.27","0.67","-0.67","32.7",7.504319453674081,3.718885518409417,25.714402710963025,39.31294635837314,31.607256607282338
"FF","2025-05-30","96.7","-1.28","5.03","Woo, Bryan",665019,693433,,"foul",,,,,9,"Kody Clemens grounds out, second baseman Miles Mastrobuoni to first baseman Rowdy Tellez.","R","L","R","SEA","MIN","S",,,3,2,2025,"-0.76","1.27","0.43","2.05",,,,0,7,"Top",,,,,,,6.321509864507098,-140.66159696593817,-5.311375764213534,-11.557739332594858,31.13524686115993,-14.308316213821275,"3.59","1.75",164,"70.9",61,"97.2",2263,"6.6",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.94",,,,,,,,49,6,"4-Seam Fastball",4,2,2,4,2,4,2,4,"Infield shade","Standard",227,"0","0","72.4","7.1",,"0","88.0",2,-2,"0.824","0.176",25,29,25,29,3,2,6,2,6,1,"1.17","0.76","-0.76","26.9",2.74511819961924,0.5307853017656622,34.50776905722456,30.47772673872315,27.937120288210266
"CH","2025-05-30","91.4","-1.18","4.99","Woo, Bryan",665019,693433,,"ball",,,,,14,"Kody Clemens grounds out, second baseman Miles Mastrobuoni to first baseman Rowdy Tellez.","R","L","R","SEA","MIN","B",,,2,2,2025,"-1.16","0.55","0.75","1.08",,,,0,7,"Top",,,,,,,7.400995858791586,-132.92368537853946,-5.240367387880868,-15.291359270049403,25.514563229876952,-24.73931894224658,"3.66","1.75",,,,"92.4",1635,"6.7",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.79",,,,,,,,49,5,"Changeup",4,2,2,4,2,4,2,4,"Standard","Standard",229,"0","0.107",,,,"-0.107",,2,-2,"0.824","0.176",25,29,25,29,3,2,6,2,6,1,"2.16","1.16","-1.16","28.2",,,,,
"SI","2025-05-30","95.5","-0.95","5.18","Woo, Bryan",665019,693433,,"ball",,,,,12,"Kody Clemens grounds out, second baseman Miles Mastrobuoni to first baseman Rowdy Tellez.","R","L","R","SEA","MIN","B",,,1,2,2025,"-1.25","0.4","1.14","4.1",,,,0,7,"Top",,,,,,,8.380478818260023,-138.88895789256796,1.8628850393332912,-18.00429412053272,29.372401103023325,-27.555771539304974,"3.65","1.77",,,,"96.4",2265,"6.7",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.77",,,,,,,,49,4,"Sinker",4,2,2,4,2,4,2,4,"Standard","Standard",221,"0","0.04",,,,"-0.04",,2,-2,"0.824","0.176",25,29,25,29,3,2,6,2,6,1,"2.09","1.25","-1.25","27.3",,,,,
"FF","2025-05-30","95.2","-1.43","5.04","Woo, Bryan",665019,693433,,"called_strike",,,,,8,"Kody Clemens grounds out, second baseman Miles Mastrobuoni to first baseman Rowdy Tellez.","R","L","R","SEA","MIN","S",,,1,1,2025,"-0.88","1.3","0.26","1.99",,,,0,7,"Top",,,,,,,6.419388986482883,-138.47115178501346,-5.3292395095009235,-12.674338522215141,29.37004871407554,-14.395401748991375,"3.72","1.71",,,,"95.8",2283,"6.6",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.94",,,,,,,,49,3,"4-Seam Fastball",4,2,2,4,2,4,2,4,"Standard","Standard",229,"0","-0.056",,,,"0.056",,2,-2,"0.824","0.176",25,29,25,29,3,2,6,2,6,1,"1.2","0.88","-0.88","25.4",,,,,
"FF","2025-05-30","94.4","-1.32","5.15","Woo, Bryan",665019,693433,,"ball",,,,,11,"Kody Clemens grounds out, second baseman Miles Mastrobuoni to first baseman Rowdy Tellez.","R","L","R","SEA","MIN","B",,,0,1,2025,"-0.74","1.29","-1.77","4.47",,,,0,7,"Top",,,,,,,0.4500523485911222,-137.59919229670885,1.0250347832515638,-9.485099384351809,29.484389017615424,-16.147146751893654,"3.75","1.74",,,,"94.8",2187,"6.4",777713,663728,642133,670156,810938,641487,668227,677594,665750,"54.13",,,,,,,,49,2,"4-Seam Fastball",4,2,2,4,2,4,2,4,"Standard","Standard",226,"0","0.025",,,,"-0.025",,2,-2,"0.824","0.176",25,29,25,29,3,2,6,2,6,1,"1.25","0.74","-0.74","31.6",,,,,
"FF","2025-05-30","95.9","-1.21","5.15","Woo, Bryan",665019,693433,,"foul",,,,,3,"Kody Clemens grounds out, second baseman Miles Mastrobuoni to first baseman Rowdy Tellez.","R","L","R","SEA","MIN","S",,,0,0,2025,"-0.74","1.39","0.29","3.07",,,,0,7,"Top",,,,,,,5.669846717753534,-139.58058657371222,-3.043222508978216,-10.977065143650012,31.989102410248158,-13.4712827468248,"3.59","1.75",228,"73",54,"96.2",2211,"6.5",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.99",,,,,,,,49,1,"4-Seam Fastball",4,2,2,4,2,4,2,4,"Standard","Standard",223,"0","-0.037","69.9","7.0",,"0.037","88.0",2,-2,"0.824","0.176",25,29,25,29,3,2,6,2,6,1,"1.09","0.74","-0.74","29.5",11.884231944368324,1.4316349401827113,25.99980919310822,32.22709330638222,29.176419646794535
"SL","2025-05-30","90.9","-1.21","5.09","Woo, Bryan",664034,693433,"field_out","hit_into_play",,,,,6,"Ty France flies out to shortstop J.P. Crawford.","R","R","R","SEA","MIN","X",6,"fly_ball",0,1,2025,"0.27","0.28","0.53","2.48",,,686797,2,6,"Top",106.34,115.83,,,,,3.801846252829212,-132.43855685685455,-1.2718080140536532,2.437828467010573,26.853772069821737,-28.851733572727007,"3.23","1.49",216,"79.2",51,"91.8",2295,"6.6",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.88",0.051,0.052,"0",1,0,0,3,45,2,"Slider",4,2,2,4,2,4,2,4,"Standard","Standard",179,"0.03","-0.224","65.5","8.0",0.071,"0.224","88.0",2,-2,"0.822","0.178",25,30,25,31,3,2,6,2,6,1,"2.46","-0.27","-0.27","29.2",23.27783402758302,-10.298966051464777,31.751581055735265,42.01117891045854,37.854152881827694
"SI","2025-05-30","95.8","-1.27","5.02","Woo, Bryan",664034,693433,,"foul",,,,,2,"Ty France flies out to shortstop J.P. Crawford.","R","R","R","SEA","MIN","S",,,0,0,2025,"-1.42","0.67","0.08","3.08",,,686797,2,6,"Top",,,,,,,6.823511020047183,-139.42454248839488,-1.0254509950302757,-20.102659262602455,30.574699006037743,-23.45988546522097,"3.23","1.49",202,"75.9",59,"96.5",2285,"6.6",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.88",,,,,,,,45,1,"Sinker",4,2,2,4,2,4,2,4,"Standard","Standard",219,"0","-0.047","67.5","6.7",,"0.047","88.0",2,-2,"0.822","0.178",25,30,25,31,3,2,6,2,6,1,"1.81","1.42","1.42","27.4",8.885327324180414,21.079371748271075,28.202769147353397,37.16720948040532,20.01575957379218
"CH","2025-05-30","91.5","-1.28","4.97","Woo, Bryan",686797,693433,"single","hit_into_play",,,,,7,"Brooks Lee singles on a line drive to right fielder Leody Taveras.","R","L","R","SEA","MIN","X",9,"line_drive",1,2,2025,"-1.36","0.32","-0.52","1.66",,,,2,6,"Top",160.99,96.35,,,,,4.892080698849058,-133.2088707627689,-3.25088083264498,-17.2191337310126,26.740675534762087,-27.864498546509726,"3.36","1.6",214,"82.2",14,"92.7",1735,"6.8",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.65",0.814,0.764,"0.9",1,1,0,4,44,4,"Changeup",4,2,2,4,2,4,2,4,"Strategic","Standard",231,"-0.018","0.408","61.9","7.9",0.938,"-0.408","88.0",2,-2,"0.84","0.16",25,24,25,24,3,2,6,2,6,1,"2.38","1.36","-1.36","27.8",5.177053618714035,-14.03332797306124,31.929466345255673,43.57415849230147,33.1028707702666
"FF","2025-05-30","95.5","-1.35","5.01","Woo, Bryan",686797,693433,,"ball",,,,,11,"Brooks Lee singles on a line drive to right fielder Leody Taveras.","R","L","R","SEA","MIN","B",,,0,2,2025,"-0.75","1.19","-1.03","3.92",,,,2,6,"Top",,,,,,,2.5357994744884715,-139.10851376231875,0.052589208220023886,-10.279536175246854,30.340552889813647,-16.916543173825076,"3.41","1.56",,,,"96.2",2216,"6.5",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.95",,,,,,,,44,3,"4-Seam Fastball",4,2,2,4,2,4,2,4,"Strategic","Standard",223,"0","0.023",,,,"-0.023",,2,-2,"0.84","0.16",25,24,25,24,3,2,6,2,6,1,"1.3","0.75","-0.75","25.6",,,,,
"CH","2025-05-30","91.4","-1.39","4.9","Woo, Bryan",686797,693433,,"foul",,,,,4,"Brooks Lee singles on a line drive to right fielder Leody Taveras.","R","L","R","SEA","MIN","S",,,0,1,2025,"-1.17","0.43","-0.64","2.72",,,,2,6,"Top",,,,,,,4.481792293004575,-133.12897079204598,-0.6368135245468688,-14.888366636036634,25.497905873844715,-27.055008286986926,"3.36","1.6",268,"84.7",39,"93.1",1680,"7",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.48",,,,,,,,44,2,"Changeup",4,2,2,4,2,4,2,4,"Standard","Standard",227,"0","-0.058","71.8","6.5",,"0.058","88.0",2,-2,"0.84","0.16",25,24,25,24,3,2,6,2,6,1,"2.27","1.17","-1.17","25.5",0.0867375374290647,14.759286362310888,26.574824898329233,43.88077916312463,21.70094955954602
"SL","2025-05-30","88.6","-1.3","5.02","Woo, Bryan",686797,693433,,"foul",,,,,6,"Brooks Lee singles on a line drive to right fielder Leody Taveras.","R","L","R","SEA","MIN","S",,,0,0,2025,"0.22","0.29","0.62","2.25",,,,2,6,"Top",,,,,,,4.247398037589038,-129.0754327961818,-1.3375122225500806,1.6125512499504817,26.389996553469874,-28.852788771024436,"3.36","1.6",70,"103.5",2,"89.2",2315,"6.6",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.95",,,,,,,,44,1,"Slider",4,2,2,4,2,4,2,4,"Standard","Standard",149,"0","-0.041","74.6","7.7",,"0.041","103.5",2,-2,"0.84","0.16",25,24,25,24,3,2,6,2,6,1,"2.6","-0.22","0.22","29.7",20.483161708894738,-22.820919232923632,32.04282813196359,28.262707436646156,40.732275524759615
"SI","2025-05-30","96.3","-1.32","5.09","Woo, Bryan",621043,693433,"field_out","hit_into_play",,,,,11,"Carlos Correa pops out to catcher Cal Raleigh in foul territory.","R","R","R","SEA","MIN","X",2,"popup",2,1,2025,"-1.28","0.77","-0.87","3.26",,,,1,6,"Top",142.87,216.54,,,,,4.137811584144169,-140.131068373236,-0.9928014745833829,-17.84025390627694,33.99550118920335,-22.129907796825098,"3.67","1.78",51,"84.5",82,"96.4",2372,"6.5",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.98",0.011,0.014,"0",1,0,0,3,43,4,"Sinker",4,2,2,4,2,4,2,4,"Standard","Standard",219,"0.021","-0.302","71.4","6.9",0.015,"0.302","88.0",2,-2,"0.819","0.181",25,30,25,31,3,2,6,2,6,1,"1.71","1.28","1.28","28.6",15.518703445958558,-12.592165247824903,30.266229911792117,26.82286139218145,31.86320441167802
"FF","2025-05-30","96.8","-1.24","5.17","Woo, Bryan",621043,693433,,"swinging_strike",,,,,12,"Carlos Correa pops out to catcher Cal Raleigh in foul territory.","R","R","R","SEA","MIN","S",,,2,0,2025,"-0.61","1.29","0.51","4.04",,,,1,6,"Top",,,,,,,6.107638604995034,-140.9275319275172,-0.45370299117647966,-9.478079379225953,30.09888477814005,-14.99030953237923,"3.67","1.78",,,,"97.6",2266,"6.6",777713,663728,642133,670156,810938,641487,668227,677594,665750,"53.94",,,,,,,,43,3,"4-Seam Fastball",4,2,2,4,2,4,2,4,"Standard","Standard",217,"0","-0.065","73.3","6.9",,"0.065",,2,-2,"0.819","0.181",25,30,25,31,3,2,6,2,6,1,"1.13","0.61","0.61","29.6",16.128395694615083,0.3926883759118018,19.15650730777807,43.86467462800441,27.137861196919637
